0,1574290128.130700110,3657134928.130700110,0.00,-5.00,0.00,5.726600000,-83.789000000,-17.450200000,0.00,-12.57,-2.50
0,1574290128.430510040,3657134928.430510040,0.00,-5.00,0.00,5.726600000,-83.786000000,-17.452800000,0.00,-12.57,-2.50
0,1574290128.730368610,3657134928.730368610,0.00,-5.00,0.00,5.726300000,-83.786000000,-17.450500000,0.00,-12.57,-2.50
0,1574290129.030589580,3657134929.030589580,0.00,-5.00,0.00,5.726500000,-83.785000000,-17.450500000,0.00,-12.57,-2.50
0,1574290129.330805780,3657134929.330805780,0.00,-5.00,0.00,5.726900000,-83.789000000,-17.451600000,0.00,-12.57,-2.50
1,1574290139.430274960,3657134939.430274960,0.00,-7.50,0.00,3.195400000,-57.139000000,-10.808500000,0.00,-15.07,-2.50
1,1574290139.730855940,3657134939.730855940,0.00,-7.50,0.00,3.195100000,-57.141000000,-10.806300000,0.00,-15.07,-2.50
1,1574290140.030414580,3657134940.030414580,0.00,-7.50,0.00,3.194900000,-57.137000000,-10.809400000,0.00,-15.07,-2.50
1,1574290140.330631260,3657134940.330631260,0.00,-7.50,0.00,3.194400000,-57.140000000,-10.808200000,0.00,-15.07,-2.50
1,1574290140.630767340,3657134940.630767340,0.00,-7.50,0.00,3.194800000,-57.140000000,-10.810300000,0.00,-15.07,-2.50
2,1574290148.526630880,3657134948.526630880,0.00,-10.00,0.00,1.632400000,-40.136000000,-6.993300000,0.00,-17.57,-2.50
2,1574290148.827963350,3657134948.827963350,0.00,-10.00,0.00,1.631800000,-40.139000000,-6.990600000,0.00,-17.57,-2.50
2,1574290149.128180030,3657134949.128180030,0.00,-10.00,0.00,1.631000000,-40.136000000,-6.991400000,0.00,-17.57,-2.50
2,1574290149.427589420,3657134949.427589420,0.00,-10.00,0.00,1.630700000,-40.135000000,-6.988500000,0.00,-17.57,-2.50
2,1574290149.727805610,3657134949.727805610,0.00,-10.00,0.00,1.630400000,-40.130000000,-6.990400000,0.00,-17.57,-2.50
3,1574290157.236156940,3657134957.236156940,0.00,-12.50,0.00,0.671800000,-29.691000000,-4.872900000,0.00,-20.07,-2.50
3,1574290157.536041260,3657134957.536041260,0.00,-12.50,0.00,0.669100000,-29.666000000,-4.866200000,0.00,-20.07,-2.50
3,1574290157.835581780,3657134957.835581780,0.00,-12.50,0.00,0.669000000,-29.665000000,-4.869500000,0.00,-20.07,-2.50
3,1574290158.135797500,3657134958.135797500,0.00,-12.50,0.00,0.669200000,-29.666000000,-4.867300000,0.00,-20.07,-2.50
3,1574290158.436008930,3657134958.436008930,0.00,-12.50,0.00,0.669700000,-29.663000000,-4.869100000,0.00,-20.07,-2.50
4,1574290164.979842660,3657134964.979842660,0.00,-15.00,0.00,-0.005400000,-22.362000000,-3.518100000,0.00,-22.57,-2.50
4,1574290165.280076500,3657134965.280076500,0.00,-15.00,0.00,-0.005400000,-22.361000000,-3.518400000,0.00,-22.57,-2.50
4,1574290165.579572680,3657134965.579572680,0.00,-15.00,0.00,-0.005500000,-22.358000000,-3.518400000,0.00,-22.57,-2.50
4,1574290165.880776880,3657134965.880776880,0.00,-15.00,0.00,-0.005500000,-22.360000000,-3.518400000,0.00,-22.57,-2.50
4,1574290166.180994030,3657134966.180994030,0.00,-15.00,0.00,-0.005700000,-22.361000000,-3.519000000,0.00,-22.57,-2.50
5,1574290173.685325150,3657134973.685325140,0.00,-17.50,0.00,-0.452300000,-17.587700000,-2.717300000,0.00,-25.07,-2.50
5,1574290173.984765530,3657134973.984765530,0.00,-17.50,0.00,-0.452300000,-17.587400000,-2.717000000,0.00,-25.07,-2.50
5,1574290174.284981730,3657134974.284981730,0.00,-17.50,0.00,-0.452400000,-17.587500000,-2.717300000,0.00,-25.07,-2.50
5,1574290174.585280890,3657134974.585280890,0.00,-17.50,0.00,-0.452500000,-17.587200000,-2.717400000,0.00,-25.07,-2.50
5,1574290174.885501860,3657134974.885501860,0.00,-17.50,0.00,-0.452700000,-17.587800000,-2.717400000,0.00,-25.07,-2.50
6,1574290181.983374120,3657134981.983374120,0.00,-20.00,0.00,-0.800100000,-13.962100000,-2.154300000,0.00,-27.57,-2.50
6,1574290182.283589840,3657134982.283589840,0.00,-20.00,0.00,-0.800100000,-13.962300000,-2.153400000,0.00,-27.57,-2.50
6,1574290182.582800390,3657134982.582800390,0.00,-20.00,0.00,-0.800200000,-13.962600000,-2.153100000,0.00,-27.57,-2.50
6,1574290182.883680820,3657134982.883680820,0.00,-20.00,0.00,-0.800100000,-13.962800000,-2.153200000,0.00,-27.57,-2.50
6,1574290183.182896610,3657134983.182896610,0.00,-20.00,0.00,-0.800300000,-13.963100000,-2.152900000,0.00,-27.57,-2.50
7,1574290190.988749030,3657134990.988749030,0.00,-22.50,0.00,-1.054500000,-11.286000000,-1.780800000,0.00,-30.07,-2.50
7,1574290191.287963390,3657134991.287963390,0.00,-22.50,0.00,-1.061200000,-11.285300000,-1.773300000,0.00,-30.07,-2.50
7,1574290191.588192460,3657134991.588192460,0.00,-22.50,0.00,-1.064300000,-11.289300000,-1.770600000,0.00,-30.07,-2.50
7,1574290191.888816360,3657134991.888816360,0.00,-22.50,0.00,-1.064700000,-11.285300000,-1.771400000,0.00,-30.07,-2.50
7,1574290192.188014510,3657134992.188014510,0.00,-22.50,0.00,-1.064700000,-11.285100000,-1.771800000,0.00,-30.07,-2.50
8,1574290198.067660330,3657134998.067660330,0.00,-25.00,0.00,-1.264000000,-9.329000000,-1.510800000,0.00,-32.57,-2.50
