0,1574287648.005118850,1574287649.204990860,0.00,-12.57,0.00,-2.218020000,0.000653452,-86.299600000,0.008905055,1.810620000,0.002324220
1,1574287664.152369980,1574287665.352907180,0.00,-15.07,0.00,-2.227860000,0.000151658,-58.253000000,0.001224745,0.554580000,0.000454973
2,1574287678.873498440,1574287680.073347570,0.00,-17.57,0.00,-2.195420000,0.000370135,-40.992600000,0.001673320,-0.025160000,0.000444972
3,1574287689.114066600,1574287690.313874720,0.00,-20.07,0.00,-2.180580000,0.000363318,-30.052200000,0.000836660,-0.312540000,0.000618870
4,1574287697.158835890,1574287698.359200950,0.00,-22.57,0.00,-2.176420000,0.000736206,-22.792400000,0.001140175,-0.462480000,0.000593296
5,1574287705.524081710,1574287706.724503040,0.00,-25.07,0.00,-2.184560000,0.000194936,-17.790640000,0.000336155,-0.538920000,0.000609918
6,1574287714.193158630,1574287715.392886640,0.00,-27.57,0.00,-2.197200000,0.000100000,-14.115880000,0.000535724,-0.577540000,0.000497996
7,1574287727.273275370,1574287728.473382000,0.00,-30.07,0.00,-2.216100000,0.000818535,-11.437060000,0.000541295,-0.607660000,0.000890505
8,1574287736.884746550,1574287738.084869380,0.00,-32.57,0.00,-2.233820000,0.000303315,-9.405120000,0.000258844,-0.619200000,0.000400000
9,1574287751.876650330,1574287753.076509950,0.00,-35.07,0.00,-2.251620000,0.000178885,-7.827960000,0.000288097,-0.626320000,0.000327109
10,1574287758.875173090,1574287760.075128550,0.00,-37.57,0.00,-2.267860000,0.001050238,-6.575720000,0.002563591,-0.632100000,0.000158114
11,1574287766.912462710,1574287768.112513540,0.00,-40.07,0.00,-2.295460000,0.000296648,-5.576900000,0.000533854,-0.635740000,0.000472229
12,1574287773.312827110,1574287774.512821200,0.00,-42.57,0.00,-2.310960000,0.000151658,-4.778960000,0.003508276,-0.638400000,0.000316228
13,1574287786.967864040,1574287788.168488030,0.00,-45.07,0.00,-2.330460000,0.000194936,-4.104020000,0.000311448,-0.640500000,0.000244949
14,1574287798.878750320,1574287800.078596110,0.00,-47.57,0.00,-2.346480000,0.000277489,-3.535040000,0.000114018,-0.639300000,0.000556776
15,1574287800.378825190,1574287801.579515460,0.00,-47.57,0.00,-2.346900000,0.000122474,-3.535580000,0.000216795,-0.638280000,0.000370135
16,1574287804.346928120,1574287805.547401900,0.00,-47.57,0.00,-2.347240000,0.000167332,-3.534920000,0.000130384,-0.637620000,0.000481664
17,1574287805.918657300,1574287807.117903710,0.00,-47.57,0.00,-2.347520000,0.000130384,-3.534720000,0.000178885,-0.635540000,0.000702140
18,1574287839.194445130,1574287840.394955630,0.00,-50.07,0.00,-2.364500000,0.000529150,-3.081320000,0.000342053,-0.643920000,0.000471169
19,1574287850.241548540,1574287851.442140100,0.00,-52.57,0.00,-2.379260000,0.000089443,-2.664300000,0.000122474,-0.645460000,0.000343511
20,1574287866.218294140,1574287867.418059350,0.00,-55.07,0.00,-2.396400000,0.000070711,-2.334460000,0.000089443,-0.649500000,0.000905539
21,1574287882.213189120,1574287883.413576130,0.00,-57.57,0.00,-2.408880000,0.000258844,-2.043920000,0.000192354,-0.646820000,0.000268328
22,1574287896.228624820,1574287897.428224560,0.00,-60.07,0.00,-2.422520000,0.000258844,-1.784080000,0.000148324,-0.653480000,0.000476445
23,1574287906.058207990,1574287907.259156230,0.00,-62.57,0.00,-2.434260000,0.000288097,-1.564860000,0.000260768,-0.650940000,0.000207364
24,1574287916.215129850,1574287917.414335730,0.00,-65.07,0.00,-2.444880000,0.000130384,-1.373480000,0.000148324,-0.650580000,0.000248998
25,1574287927.979264740,1574287929.179175380,0.00,-67.57,0.00,-2.453720000,0.000420714,-1.201300000,0.000254951,-0.652200000,0.000308221
26,1574287946.222976210,1574287947.424202920,0.00,-70.07,0.00,-2.462300000,0.000282843,-1.045640000,0.000250998,-0.651180000,0.000192354
27,1574287956.247448920,1574287957.447467800,0.00,-72.57,0.00,-2.467160000,0.000181659,-0.907260000,0.000270185,-0.648000000,0.000316228
28,1574287968.130472180,1574287969.331834790,0.00,-75.07,0.00,-2.475280000,0.000178885,-0.781520000,0.000286356,-0.646380000,0.000438178
29,1574287978.367635730,1574287979.567152980,0.00,-77.57,0.00,-2.480840000,0.000167332,-0.673420000,0.000476445,-0.648200000,0.000122474
