0,1574287648.005118850,3657132448.005118850,0.00,-5.00,0.00,-2.218500000,-86.301000000,1.810200000,0.00,-12.57,0.00
0,1574287648.305347440,3657132448.305347440,0.00,-5.00,0.00,-2.217500000,-86.291000000,1.810400000,0.00,-12.57,0.00
0,1574287648.605558870,3657132448.605558870,0.00,-5.00,0.00,-2.217800000,-86.294000000,1.813500000,0.00,-12.57,0.00
0,1574287648.905775070,3657132448.905775070,0.00,-5.00,0.00,-2.217400000,-86.298000000,1.811800000,0.00,-12.57,0.00
0,1574287649.204990860,3657132449.204990860,0.00,-5.00,0.00,-2.218900000,-86.314000000,1.807200000,0.00,-12.57,0.00
1,1574287664.152369980,3657132464.152369980,0.00,-7.50,0.00,-2.227800000,-58.255000000,0.554800000,0.00,-15.07,0.00
1,1574287664.452710630,3657132464.452710630,0.00,-7.50,0.00,-2.227700000,-58.253000000,0.554100000,0.00,-15.07,0.00
1,1574287664.752458100,3657132464.752458090,0.00,-7.50,0.00,-2.227900000,-58.253000000,0.554100000,0.00,-15.07,0.00
1,1574287665.052672860,3657132465.052672860,0.00,-7.50,0.00,-2.227800000,-58.252000000,0.554800000,0.00,-15.07,0.00
1,1574287665.352907180,3657132465.352907180,0.00,-7.50,0.00,-2.228100000,-58.252000000,0.555100000,0.00,-15.07,0.00
2,1574287678.873498440,3657132478.873498440,0.00,-10.00,0.00,-2.194900000,-40.995000000,-0.025000000,0.00,-17.57,0.00
2,1574287679.173732280,3657132479.173732280,0.00,-10.00,0.00,-2.195500000,-40.993000000,-0.025300000,0.00,-17.57,0.00
2,1574287679.473942280,3657132479.473942280,0.00,-10.00,0.00,-2.195700000,-40.993000000,-0.025300000,0.00,-17.57,0.00
2,1574287679.774149420,3657132479.774149420,0.00,-10.00,0.00,-2.195800000,-40.991000000,-0.024500000,0.00,-17.57,0.00
2,1574287680.073347570,3657132480.073347570,0.00,-10.00,0.00,-2.195200000,-40.991000000,-0.025700000,0.00,-17.57,0.00
3,1574287689.114066600,3657132489.114066600,0.00,-12.50,0.00,-2.180700000,-30.053000000,-0.311500000,0.00,-20.07,0.00
3,1574287689.413791660,3657132489.413791660,0.00,-12.50,0.00,-2.181000000,-30.053000000,-0.312500000,0.00,-20.07,0.00
3,1574287689.713442330,3657132489.713442320,0.00,-12.50,0.00,-2.180800000,-30.052000000,-0.312700000,0.00,-20.07,0.00
3,1574287690.013646130,3657132490.013646120,0.00,-12.50,0.00,-2.180200000,-30.051000000,-0.313000000,0.00,-20.07,0.00
3,1574287690.313874720,3657132490.313874720,0.00,-12.50,0.00,-2.180200000,-30.052000000,-0.313000000,0.00,-20.07,0.00
4,1574287697.158835890,3657132497.158835890,0.00,-15.00,0.00,-2.175800000,-22.793000000,-0.462200000,0.00,-22.57,0.00
4,1574287697.458946700,3657132497.458946700,0.00,-15.00,0.00,-2.175800000,-22.794000000,-0.461800000,0.00,-22.57,0.00
4,1574287697.758767600,3657132497.758767600,0.00,-15.00,0.00,-2.176100000,-22.792000000,-0.462600000,0.00,-22.57,0.00
4,1574287698.058982370,3657132498.058982370,0.00,-15.00,0.00,-2.177000000,-22.792000000,-0.462400000,0.00,-22.57,0.00
4,1574287698.359200950,3657132498.359200950,0.00,-15.00,0.00,-2.177400000,-22.791000000,-0.463400000,0.00,-22.57,0.00
5,1574287705.524081710,3657132505.524081710,0.00,-17.50,0.00,-2.184700000,-17.790600000,-0.539200000,0.00,-25.07,0.00
5,1574287705.824483870,3657132505.824483870,0.00,-17.50,0.00,-2.184400000,-17.791000000,-0.538000000,0.00,-25.07,0.00
5,1574287706.123698230,3657132506.123698230,0.00,-17.50,0.00,-2.184300000,-17.790700000,-0.539400000,0.00,-25.07,0.00
5,1574287706.424282070,3657132506.424282070,0.00,-17.50,0.00,-2.184700000,-17.790800000,-0.538600000,0.00,-25.07,0.00
5,1574287706.724503040,3657132506.724503040,0.00,-17.50,0.00,-2.184700000,-17.790100000,-0.539400000,0.00,-25.07,0.00
6,1574287714.193158630,3657132514.193158630,0.00,-20.00,0.00,-2.197300000,-14.116800000,-0.576800000,0.00,-27.57,0.00
6,1574287714.492963310,3657132514.492963310,0.00,-20.00,0.00,-2.197100000,-14.115800000,-0.577500000,0.00,-27.57,0.00
6,1574287714.793459420,3657132514.793459410,0.00,-20.00,0.00,-2.197300000,-14.115400000,-0.577600000,0.00,-27.57,0.00
6,1574287715.093676090,3657132515.093676090,0.00,-20.00,0.00,-2.197200000,-14.115700000,-0.577600000,0.00,-27.57,0.00
6,1574287715.392886640,3657132515.392886640,0.00,-20.00,0.00,-2.197100000,-14.115700000,-0.578200000,0.00,-27.57,0.00
7,1574287727.273275370,3657132527.273275370,0.00,-22.50,0.00,-2.215000000,-11.436300000,-0.606500000,0.00,-30.07,0.00
7,1574287727.573354720,3657132527.573354720,0.00,-22.50,0.00,-2.215700000,-11.436700000,-0.606900000,0.00,-30.07,0.00
7,1574287727.872938630,3657132527.872938630,0.00,-22.50,0.00,-2.216200000,-11.437400000,-0.608400000,0.00,-30.07,0.00
7,1574287728.173154830,3657132528.173154830,0.00,-22.50,0.00,-2.217200000,-11.437600000,-0.608300000,0.00,-30.07,0.00
7,1574287728.473382000,3657132528.473382000,0.00,-22.50,0.00,-2.216400000,-11.437300000,-0.608200000,0.00,-30.07,0.00
8,1574287736.884746550,3657132536.884746550,0.00,-25.00,0.00,-2.233400000,-9.405500000,-0.619700000,0.00,-32.57,0.00
